"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
123.271399780934,3.9812618823937,0.262547985351768,15.1639399443859,6.12803019758819e-52,4.76576908466433e-48,"Egr1"
606.082327736152,2.02655269618584,0.135212044637194,14.9879598494614,8.80155017641739e-51,3.4224827860999e-47,"Jun"
88.9016773825599,3.30223089372725,0.23751913181383,13.9030101217934,6.07325031418456e-44,1.57438892311378e-40,"Nr4a1"
256.773564057114,2.11960332077348,0.166244445970096,12.74991960426,3.12066917989568e-37,6.06736105301217e-34,"Gm10076"
356.18917202887,2.17960787510289,0.185403352219354,11.7560327200781,6.57518826326589e-32,1.02270478246838e-28,"Zfp36"
174.587514076666,2.14332329417464,0.192452093941361,11.1369185457016,8.29395804098187e-29,1.07503519474527e-25,"Pim1"
187.716687989165,3.23481760148826,0.297346802200528,10.8789385913985,1.45244316285623e-27,1.61366435393327e-24,"Atf3"
241.77376617685,1.97745019943113,0.182573033014669,10.8310091954941,2.45435232485845e-27,2.38593725380302e-24,"Arf4"
596.736213963326,1.39710748805304,0.13039098750639,10.7147550208144,8.6786714846479e-27,7.49933645956741e-24,"Srgn"
227.564634625534,1.86843243446222,0.174798348675748,10.6890737161836,1.14508858557993e-26,8.90535393005512e-24,"Pde4b"
99.1722720762027,2.48638588073158,0.234250363823751,10.6142242007459,2.55911395064641e-26,1.80929356310702e-23,"Ifrd1"
187.8146512522,2.38365581229229,0.230336517583862,10.3485797097911,4.24739804460592e-25,2.75266788274168e-22,"Pmaip1"
438.880354600274,2.1491036902591,0.218114038502112,9.85311951957781,6.64488812869609e-23,3.97517653668227e-20,"Tbc1d4"
292.950344500765,1.55106885263106,0.160444463147785,9.66732551688231,4.15083600254972e-22,2.30578939941637e-19,"Plek"
150.843484739112,2.50762850631303,0.263656118810135,9.51098164393002,1.88871723390273e-21,9.79236928537435e-19,"Dusp1"
305.328654244613,1.47887863965961,0.157291216668412,9.40216924367277,5.34495526371722e-21,2.59798231787055e-18,"Neat1"
554.249251795974,1.250812702516,0.138035004611793,9.06156163817837,1.28596066697031e-19,5.88289182766358e-17,"Jund"
97.1963958239847,-3.0675858743381,0.339319280937587,-9.04041133725714,1.56083365532747e-19,6.74366852082319e-17,"Wfdc17"
194.957234797721,1.98806100012698,0.224017673553927,8.87457212008049,7.02027836170162e-19,2.87351077994492e-16,"Klf6"
334.602295987591,1.73381120589843,0.199436916497491,8.69353195159452,3.5134280118567e-18,1.36619648241048e-15,"Rel"
128.655941070981,1.58989455402656,0.184635656024297,8.61098331850562,7.24365308207849e-18,2.6825661913964e-15,"Uba52"
27.2524049724553,3.65717287471584,0.443711522579288,8.24223101860585,1.69028799362033e-16,5.97516805744785e-14,"Mpp7"
658.354315606004,0.81403063454081,0.099273772542154,8.19985595082682,2.40675252682853e-16,8.13796278310674e-14,"Ddx5"
382.713655351907,1.18109141179453,0.145505425718213,8.11716405738604,4.77203485757152e-16,1.54633812863891e-13,"Ubc"
211.196210535516,1.35243751266847,0.169206898130757,7.99280364813114,1.31904120858106e-15,4.10327339165395e-13,"Clic4"
304.694008254188,2.14208468195808,0.268958627507847,7.96436500961688,1.66074365004574e-15,4.9675397563099e-13,"Fos"
