"","wt_naive_0","wt_naive_1","wt_naive_2","wt_naive_3","ko_naive_0","ko_naive_1","ko_naive_2","ko_naive_3","wt_pathogenic_0","wt_pathogenic_1","wt_pathogenic_2","wt_pathogenic_3","ko_pathogenic_0","ko_pathogenic_1","ko_pathogenic_2","ko_pathogenic_3"
"Rsf1os1",4.27214392945776,12.3005652594257,13.1655888586443,5.16946115347352,1.93023618958741,3.7508627052544,8.29248663424017,2.09130539504536,6.17055334444888,7.24394775006521,3.67215614467941,7.88428560155498,4.0561620146935,3.339208963544,4.2148363429533,3.85438183909907
"Rsf1os2",6.40821589418664,6.15028262971284,4.9370958219916,3.44630743564901,1.93023618958741,1.8754313526272,0,2.09130539504536,4.27192154615692,1.27834372059974,2.04008674704412,4.73057136093299,3.38013501224458,2.0035253781264,1.4049454476511,3.85438183909907
"Clns1a",32.0410794709332,27.6762718337078,19.7483832879664,36.1862280743146,21.2325980854615,24.3806075841536,24.8774599027205,23.004359345499,34.1753723692553,25.5668744119949,28.5612144586176,31.9313566862977,30.4212151102012,24.0423045375168,33.7186907436264,25.053481954144
"Aqp11",0,0,0,0,0,0,0,0,0,0,0,0,1.35205400489783,0,0.702472723825549,0
"Pak1",68.3543028713241,93.7918101031208,77.347834544535,63.7566875595068,63.6977942563844,45.0103524630528,63.0228984202253,69.013078036497,83.5397991248463,85.2229147066496,95.4760597616647,109.985784141692,83.8273483036656,83.4802240885999,77.974472344636,120.770630958438
"Gdpd4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myo7a",0,1.53757065742821,3.29139721466106,0,0,1.8754313526272,3.31699465369607,2.09130539504536,0.47465794957299,0.426114573533248,1.22405204822647,0.394214280077749,2.70410800979567,4.00705075625279,1.4049454476511,1.28479394636636
"Capn5",2.13607196472888,1.53757065742821,3.29139721466106,0,3.86047237917481,9.37715676313599,3.31699465369607,6.27391618513609,4.7465794957299,2.98280201473273,0.816034698817647,2.3652856804665,2.70410800979567,0.667841792708799,2.8098908953022,1.28479394636636
"Omp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm16938",0,0,0,0,0,0,0,0,0,0,0,0.394214280077749,0,0,0,0
"B3gnt6",0,0,0,0,0,0,1.65849732684803,0,0,0.852229147066496,0,0,0.676027002448916,0,0.702472723825549,0.642396973183179
"Acer3",100.395382342257,123.005652594257,131.655888586443,108.558684222944,137.046769460706,131.280194683904,104.485331591426,169.395736998675,152.839859762503,149.56621531017,215.433160487859,170.694783273665,179.823182651412,188.99922733659,177.023126404038,149.678494751681
"Gm44507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lrrc32",0,0,0,0,0,0,0,0,0.47465794957299,0,0,0.394214280077749,0,0,0,0
"A630091E08Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
