"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
242.550554250698,1.98639801251338,0.224701910044623,8.84014742962759,9.55923791712037e-19,3.91366419090135e-16,"Arf4"
304.94637862429,2.1424609609972,0.247351524790635,8.66160401804936,4.65171784580168e-18,1.73166317491343e-15,"Fos"
127.936955028122,1.58806997754683,0.183626127321904,8.64838789941304,5.22320260771131e-18,1.8471856022171e-15,"Uba52"
382.044824529941,1.18052571022463,0.139441741971472,8.4660855030494,2.53777899548233e-17,8.54748135002216e-15,"Ubc"
297.68043374709,1.40268248812803,0.168020345782772,8.3482894978773,6.92586472496556e-17,2.22666550907643e-14,"Kpna4"
307.090273902392,1.47631906882666,0.179492914269653,8.22494344600581,1.95282977914614e-16,6.00537609908723e-14,"Neat1"
47.8671997218928,2.31038953047317,0.281499467315906,8.20743837458274,2.25957368265026e-16,6.6591519405772e-14,"Nfkbid"
27.4803033984777,3.65989794784955,0.455911625755582,8.02764777446508,9.93592541197767e-16,2.81107201755672e-13,"Mpp7"
235.459335147398,1.06303583643654,0.13285938375353,8.00121004933003,1.23202411389888e-15,3.35157944523337e-13,"Ier5"
118.263274311259,2.36572405733341,0.298693634381355,7.92023593751245,2.37060317328465e-15,6.21010231283049e-13,"Rasgef1b"
41.4938973153145,-2.81054204627205,0.365081719312449,-7.69839161370523,1.37789536708181e-14,3.48066211834629e-12,"Clec4a3"
355.827713294885,1.56093262233497,0.213404435718989,7.31443382175244,2.5846884919392e-13,6.30396610465034e-11,"Fosb"
90.7631482241768,1.46411821744046,0.201475058834131,7.2669948623558,3.6757277980149e-13,8.66614090511979e-11,"Slc3a2"
438.575735072254,2.12845494137521,0.295100809032872,7.21263675403248,5.48786696349923e-13,1.25211880751065e-10,"Tbc1d4"
207.536405240993,-1.01524470192799,0.141882329815202,-7.15554011024715,8.3344114380214e-13,1.84216537816017e-10,"Rsrp1"
211.553830350831,1.360073174336,0.191260120075397,7.11111743420343,1.15107142218234e-12,2.46712974821081e-10,"Clic4"
659.299273765096,0.814834468248762,0.114716494372107,7.10302797090084,1.22052690031703e-12,2.53905493115951e-10,"Ddx5"
31.7845742397709,4.76852300817801,0.672314707365932,7.09269476918131,1.31525338261954e-12,2.65793919293371e-10,"Il1r2"
553.792781056152,1.25705573485663,0.17897230169295,7.02374458486471,2.15999514741533e-12,4.24379046601907e-10,"Jund"
51.4798230490707,2.19496164521567,0.314311868892593,6.98338771917562,2.88145751953407e-12,5.50825649612553e-10,"Rilpl2"
198.970837298187,-1.24726410528523,0.179104168286997,-6.96390328161773,3.30971876110667e-12,6.16043178876512e-10,"Gm15987"
70.1705137006098,1.75444486868342,0.252261582982325,6.9548634712498,3.52903637486697e-12,6.40022417421386e-10,"Lmnb1"
198.279154695773,1.41930603751808,0.204648041799313,6.93535117677751,4.05213280926671e-12,7.16518383998585e-10,"Klf2"
195.77836181138,1.21442979959673,0.178684068421576,6.79651974753273,1.07176621117343e-11,1.84892741747065e-09,"Mbnl2"
287.161518226523,1.25867461615984,0.185703067775092,6.77788811590467,1.21945223649663e-11,2.05361563541444e-09,"Junb"
50.7596060784334,2.14713873331601,0.317159907500632,6.76989330157289,1.28877405256579e-11,2.11988345902276e-09,"Tiparp"
173.863655358932,1.10389647686462,0.165085484924237,6.68681730178297,2.28076318768371e-11,3.66632682420157e-09,"Stk17b"
272.658038875455,0.83117597415471,0.127339870404682,6.52722491010285,6.69994042106314e-11,1.05308174662621e-08,"Srsf5"
1686.146428557,0.531661341530008,0.081836234091824,6.49664964951172,8.21284179885341e-11,1.26281369659326e-08,"Rps21"
38.9418284583662,1.99668953233123,0.309167620916612,6.45827504966883,1.05903134165142e-10,1.5937295062767e-08,"Gm6377"
25.4654594769837,2.98660552049979,0.466725364451702,6.3990640920242,1.56332215779065e-10,2.30362033792777e-08,"Grasp"
171.281718845854,1.37356298520375,0.216557006393498,6.34273168104241,2.25726378941065e-10,3.25829118010236e-08,"Cd83"
391.924566326669,1.06558220925255,0.169459374811413,6.2881278208326,3.21317309701408e-10,4.47973544253655e-08,"Rgs2"
139.075843829572,1.09311933443065,0.173861187746588,6.28731086333044,3.23012169615953e-10,4.47973544253655e-08,"Ccnl1"
34.2112564226117,4.08562559536956,0.651650339920405,6.26965927136414,3.61839011531339e-10,4.92170640107915e-08,"Hist1h2ap"
69.0372615899163,1.52273580782052,0.243047742096661,6.26517158597971,3.72415099418922e-10,4.96998490224535e-08,"Il31ra"
183.871269379744,1.01076111962801,0.162840391539474,6.20706637998347,5.39828008130474e-10,7.07074722501267e-08,"Slc38a1"
756.981531325747,0.656156728769749,0.105820353020561,6.20066660184226,5.62245063378724e-10,7.2304715150504e-08,"Rpl35"
629.881499662198,0.680275128610797,0.111210382788787,6.11701094404818,9.53468208259188e-10,1.20426439946736e-07,"S100a11"
96.9393730860237,-3.10213366189955,0.509626525379408,-6.08707260594427,1.14993830573567e-09,1.42693221692428e-07,"Wfdc17"
307.809320522385,0.965707397964875,0.161031297420969,5.99701681245428,2.00975260660081e-09,2.45085865284268e-07,"Cytip"
196.382132197456,1.99306903031002,0.333820308892566,5.97048465062518,2.36549838574998e-09,2.83579153939146e-07,"Klf6"
132.295403311451,1.15661715482211,0.193922261761959,5.9643340806424,2.4563371874653e-09,2.89561215449034e-07,"Ddx3x"
268.574477444752,0.841112951011978,0.141392047112518,5.94879958377454,2.70116131408291e-09,3.13201868434564e-07,"Rap1b"
37.8771840648552,4.48670838353622,0.772584283306427,5.80740312802438,6.34492396892174e-09,7.23833019873927e-07,"Nr4a3"
36.6592309929781,1.79011784250308,0.310340017636325,5.76824689299607,8.01004003421014e-09,8.99285923205846e-07,"Irf4"
17.7490526319904,-5.0305508786826,0.88255566630744,-5.69998139576864,1.19820503601269e-08,1.3242037843309e-06,"Hba-a1"
146.726049869819,3.52982746351497,0.619971506586365,5.69353176075884,1.24438055159623e-08,1.35407748329848e-06,"Hspa1b"
160.403331785845,0.872592061179719,0.154232240103046,5.65765018128972,1.53459517765978e-08,1.6445744987254e-06,"Tra2a"
1165.17182258112,0.477324614190808,0.0850436561902059,5.61270100056893,1.9919261984739e-08,2.10282000026953e-06,"Eef1b2"
61.2554952869972,1.87781724805328,0.337202545211132,5.56881101498663,2.56483485243407e-08,2.66780542812738e-06,"Ppp1r15a"
306.061937817625,1.19212134846299,0.215136287517797,5.54123789258178,3.00340868135141e-08,3.07871153669544e-06,"Btg2"
59.4107067263144,1.48029551704365,0.267314652228811,5.53765199438664,3.06553620715273e-08,3.09750537045589e-06,"Gm20513"
1379.9107118276,0.649230407935895,0.117483877983542,5.52612340585867,3.27383893856301e-08,3.26138912851496e-06,"Actg1"
52.913208754423,2.42058246378821,0.438481092397898,5.52038048106225,3.38266409777656e-08,3.32299766160745e-06,"Rab11fip1"
62.6324516335302,1.73061836586467,0.314948716946037,5.49492114984929,3.90885025054796e-08,3.78730107152407e-06,"Kdm6b"
60.6654734547084,1.66972051224555,0.306353227952053,5.45031147021854,5.0281680301024e-08,4.80597736174517e-06,"Ppp1r14a"
20.696703276146,3.1596097689168,0.586829963184673,5.3841997974505,7.2767640150922e-08,6.86247358383295e-06,"Zbtb10"
12.9576226965673,3.78129332434575,0.704528785609493,5.36712395800056,8.00020759259251e-08,7.44545635557984e-06,"Egr3"
1806.70983956283,0.500174250151105,0.0938550520727983,5.32922031478014,9.86352871592792e-08,9.06035566334522e-06,"Rpl37"
117.128505186301,1.33616885718442,0.250845452381592,5.32666167354632,1.00034241987772e-07,9.07105376383986e-06,"Fbxw11"
272.842467901394,1.20910639977201,0.2278039868959,5.30766127602736,1.11040744407822e-07,9.94166057210793e-06,"Lncpint"
154.27274425069,1.47691120786252,0.28088770960752,5.25801292597027,1.45620286592901e-07,1.28746535883949e-05,"Cd86"
20.945471196118,2.18510449919989,0.416480423604217,5.24659593910807,1.54935184020659e-07,1.35290932910879e-05,"Gm4107"
122.74664252894,1.79126861786678,0.343830854190112,5.20973785812819,1.89107628604106e-07,1.63116860624005e-05,"Ier2"
1264.54180125534,0.549886851780067,0.105693945067546,5.202633428326,1.96484193968402e-07,1.67437675173314e-05,"Rpl38"
19.1538436592841,-4.3129732465058,0.833337209604014,-5.17554382163643,2.27248082935239e-07,1.91348296500113e-05,"Tpm3-rs7"
2129.18306990144,0.472991404789734,0.0918516168888946,5.14951637010236,2.61158980990395e-07,2.14788078202915e-05,"Rpl37a"
15.8177142613588,-5.0007789458156,0.970922521616726,-5.15054377097833,2.59732304429988e-07,2.14788078202915e-05,"Hba-a2"
3024.58544250088,0.444470967779978,0.0865712563365548,5.13416330764626,2.83401940525361e-07,2.30402520153549e-05,"Rps29"
94.7431963141081,1.12819731707855,0.220974861655958,5.10554598212656,3.29840767163492e-07,2.65109516607657e-05,"Etf1"
23.1648033722377,3.04887890232442,0.600996332449058,5.07304077863545,3.91508559134434e-07,3.11139330197511e-05,"Baiap2"
68.8482192842335,1.19626297981572,0.236203561432779,5.06454251815404,4.09382263708448e-07,3.2172897235665e-05,"Rab5a"
23041.6969041679,0.308400805948565,0.0615001672360353,5.01463361497756,5.31346178240374e-07,4.12990276779579e-05,"Gm42418"
1581.44460786765,0.398429876232118,0.0794929571513132,5.01214057836237,5.38278549004919e-07,4.13830888816499e-05,"Rps26"
124.832817163047,0.934004705694297,0.18721004666655,4.9890736225172,6.06695237404406e-07,4.61414560662512e-05,"Ppp2ca"
45.0159903911846,1.46375214707311,0.293730806831062,4.98331163443465,6.25051601270225e-07,4.70318082530245e-05,"Kpna1"
136.95819561965,1.33953346931602,0.271194018438096,4.93939164672908,7.83666744844334e-07,5.83460514345681e-05,"Arap2"
22.1111218520154,2.13373451053354,0.432375794069128,4.93490741110358,8.01887914877856e-07,5.8571671652091e-05,"Dusp10"
5079.32761676542,0.86812961961462,0.175927979335696,4.93457392560681,8.03259175774471e-07,5.8571671652091e-05,"Cd74"
186.574176835807,-1.46465163612193,0.298051119944304,-4.91409539543292,8.91933157433337e-07,6.43739104339387e-05,"Ifitm2"
23.0834828208686,2.51936782422447,0.51443964229779,4.89730498406283,9.71599797386474e-07,6.94154077466114e-05,"Gm34455"
278.438629344257,-1.37724590322307,0.281942836693485,-4.88484091092673,1.03512397903711e-06,7.32143190372949e-05,"Ifi27l2a"
48.9016120360366,2.09882341675547,0.430482171881388,4.87551762616029,1.08523505207195e-06,7.59986883495536e-05,"Ccdc192"
23.3102585828261,2.27815116618165,0.468834655495628,4.8591782614135,1.17873966882515e-06,8.173750664314e-05,"Taf4b"
153.212203699475,0.932403018925266,0.193364528126104,4.82199619527524,1.42128657417631e-06,9.75996110596995e-05,"H2-Oa"
29.3031075697525,2.1593255270462,0.448153235275509,4.81827499408484,1.44804702212944e-06,9.84811210338609e-05,"Irs2"
29.9680798949561,2.59225391070765,0.5397335551154,4.80284000529374,1.56430878039469e-06,0.000105374819083159,"Rhob"
1825.85919605524,0.487470915250085,0.103318165954196,4.71815300579567,2.37995476238504e-06,0.000158805849380654,"Rps28"
12.7772315838268,-4.75359719944229,1.01025046901659,-4.70536500128486,2.5341215093193e-06,0.000167512536779583,"Hbb-bt"
186.851059411477,0.650963095417606,0.14167052355044,4.59490851804356,4.32939164055897e-06,0.000283535065496978,"Clk1"
468.89598485835,-0.558536853662914,0.121838202574274,-4.58425060335591,4.55617533462324e-06,0.000295649799465965,"Ctss"
137.889832992907,1.0849407508294,0.237909619109728,4.5603063671377,5.10790435952463e-06,0.000328438250317433,"Gpr183"
122.981946920223,0.851283375963302,0.188582556236672,4.51411515970193,6.35816630023626e-06,0.000405146939113253,"Mbtd1"
2949.34625599748,0.338254235398859,0.0749947830966774,4.51037020752241,6.47145872984057e-06,0.000408684174965735,"Rplp1"
84.2150647876514,0.969985227927016,0.215214320634455,4.50706637489311,6.57300767277454e-06,0.000411423745748092,"4930523C07Rik"
30.1635792482918,1.59808560530071,0.355186176016872,4.49928998707653,6.8180798713366e-06,0.000423019990613717,"Atg2a"
524.086502429364,0.48501783081826,0.10790618292003,4.49481037780485,6.96319696124629e-06,0.000428266887886044,"Rbm39"
148.425098485497,-0.862367758316923,0.192198626126978,-4.48685703792279,7.22815407533484e-06,0.000440730463576236,"Clec2d"
132.481203526533,0.77781027291494,0.175936951254369,4.42096027792585,9.82632378379334e-06,0.000585912363633353,"Ythdc1"
432.225822663254,0.462105935018334,0.104526219237371,4.42095713773906,9.82646660071505e-06,0.000585912363633353,"Pabpc1"
123.751992934856,1.12821393635913,0.255236357960491,4.42027125513903,9.85770836595066e-06,0.000585912363633353,"Nfkbiz"
68.5076508948268,1.41203332519711,0.319974616178701,4.41295419636821,1.01969575672933e-05,0.000601025673945544,"Ahr"
104.283376154457,0.849693820857577,0.192815833816291,4.40676371872624,1.04926538615248e-05,0.000613343312087316,"Plekho2"
780.029305142625,1.30753874877948,0.297826398594903,4.3902714969131,1.13209223905589e-05,0.000656335115314944,"Adgrl3"
28.2287472901275,1.95550326379029,0.447707137145632,4.36781793620189,1.25494035787836e-05,0.000721641719615744,"Mmp12"
179.226627262187,3.08587611782202,0.707251747807831,4.36319334294595,1.28177567657262e-05,0.000731128980677271,"Hspa1a"
192.09786494962,0.788707615296036,0.181400646764714,4.34787653386392,1.37461945968188e-05,0.000777814675066394,"Top1"
148.949401339692,0.824709929600755,0.190315047782922,4.33339317730377,1.46828541018229e-05,0.00082422084969995,"Asb2"
16.7168116407742,-2.11123742922829,0.489096578647069,-4.31660641558434,1.58446311466066e-05,0.000882433670078336,"Zfp951"
84.0289841501492,1.38447627050604,0.323059224164709,4.28551846518448,1.82313503564192e-05,0.00100742453961682,"Etv3"
440.807239567027,1.00855825822474,0.236403150821981,4.26626402701469,1.98773526560773e-05,0.00108986445997236,"Immp2l"
20.5206467880852,-2.54118885540914,0.597033412482172,-4.2563595307742,2.07782480231387e-05,0.00113049652513585,"Cyp7b1"
63.070593804936,1.53427698578917,0.364165162775196,4.21313498000987,2.51850451300689e-05,0.00135980018477082,"Ldlr"
97.1802787877788,-1.1096385726343,0.263886668956205,-4.20498154387048,2.61103462613719e-05,0.00139907938717184,"Ms4a6b"
68.228603738354,1.07550522439237,0.256830141213593,4.18761294648018,2.81903739870665e-05,0.00149917680609414,"Stt3b"
77.2165155801987,1.27008933910333,0.304424287247038,4.17210253028418,3.01801766680154e-05,0.0015812177005398,"Fam117b"
21.7013493684852,1.89886184937327,0.455059010153971,4.17278156679237,3.00903391385229e-05,0.0015812177005398,"Per1"
27.7932303206886,1.77799730149413,0.427930227337776,4.1548766315372,3.25463100085218e-05,0.00169264743154614,"Tagap"
266.915430674645,0.625419231774928,0.150967402545348,4.14274354085852,3.43175631580621e-05,0.00177173813297061,"Psmb9"
15737.2805907559,0.37773560182632,0.0913296762660263,4.13595686823686,3.53478586146169e-05,0.00181170582595062,"Tmsb4x"
2300.64297222347,0.322708699298082,0.07849731912188,4.11107924331815,3.93814001703437e-05,0.00196601701817219,"Rps20"
263.416926831263,0.75884272427651,0.184389271701519,4.11543858964252,3.86443879495666e-05,0.00196601701817219,"Txn1"
55.4291845775587,1.24582649353285,0.303079665162975,4.11055783918374,3.94704392168034e-05,0.00196601701817219,"Tbc1d15"
240.211548581047,1.07436504884805,0.261233412279293,4.11266322892651,3.91120741695195e-05,0.00196601701817219,"Malt1"
24.3457949687622,1.67758762631037,0.410533108218701,4.08636378583301,4.3818654737664e-05,0.00216733807663984,"Hpgds"
112.371837726651,0.904231399875192,0.221387890891763,4.08437605251533,4.4195408963251e-05,0.00217079255275746,"Ezr"
39.8462885085011,1.68475565832595,0.414067205899044,4.0687976114117,4.72563724543403e-05,0.00230513325772103,"Tex14"
1698.25524153018,0.302347285245598,0.0743992307718665,4.06384961388509,4.82699324350878e-05,0.0023384467952971,"Rpl41"
239.523689742917,-1.00300360163154,0.248850427637894,-4.03054803301776,5.56469554263822e-05,0.00267748922265851,"Tmem176b"
241.844431242875,0.590110935469377,0.146667076778322,4.02347240043036,5.73463072142033e-05,0.00272221765722188,"Nap1l1"
32.595574283485,1.73060644867485,0.430022381044607,4.02445669100031,5.71070018633358e-05,0.00272221765722188,"Nlrp3"
22.4157998080156,3.3827397127436,0.842760160079902,4.01388185272413,5.97282514539094e-05,0.002794821961775,"Nr4a2"
46.6945956160806,1.23321019822967,0.30730193076647,4.01302456887858,5.99456712705493e-05,0.002794821961775,"Skil"
95.8198001455169,0.973719893850383,0.242667379189657,4.01257019835935,6.00612099801781e-05,0.002794821961775,"Eps8"
107.429234926877,-0.738681863571826,0.185069347781425,-3.99137875843297,6.56902692347497e-05,0.00302799620321644,"Phkb"
160.01923293879,0.931056084177845,0.233316937833637,3.99052076039897,6.5928377675008e-05,0.00302799620321644,"Zfand5"
20.068295643191,-2.09865396932965,0.526528377798111,-3.98583259292883,6.72439117834212e-05,0.00306849153576863,"Cobll1"
34.5687768769599,1.407685111821,0.353615581656441,3.98083451308052,6.8673748297433e-05,0.00311348610338427,"Zc3h12a"
16.2427756404068,2.43334101303336,0.611495453892125,3.97932805149297,6.91103235163764e-05,0.00311348610338427,"Adrb2"
206.169752752639,-0.600057517293755,0.151271353397889,-3.96676240289477,7.28555563799264e-05,0.00326143892579253,"Selplg"
36.7516827533045,1.28367567801083,0.326150625743498,3.93583693143174,8.29072563655605e-05,0.00367519849796335,"Csrp1"
160.182596460095,0.606302619118159,0.154072756073161,3.93517085415319,8.31375314115843e-05,0.00367519849796335,"Anxa6"
37.3604934664024,-1.63955531099924,0.417027273003936,-3.93153018312011,8.4406896419334e-05,0.00370813651163944,"Fcgr2b"
102.773518064149,-0.859463976195901,0.218718126697078,-3.92955073808879,8.51047183288481e-05,0.00371571402925891,"Spcs2"
297.429444072066,0.859036278442349,0.219087325618693,3.92097660609288,8.81908251683171e-05,0.00382683255469636,"Dennd4a"
37.0621458636136,1.2845406297222,0.328636683597525,3.90869520608767,9.27959500847219e-05,0.00397785306029841,"Coq10b"
113.514765805975,1.39401483339819,0.356600715324813,3.90917565077917,9.26116089401661e-05,0.00397785306029841,"Klf4"
36.1699944371877,-1.48614698901566,0.380459892543355,-3.90618569300655,9.37644673007456e-05,0.00399515709167575,"Ipcef1"
13.8694941733034,2.42371803888109,0.622935071954741,3.89080362946265,9.99127678513525e-05,0.00423163477253064,"Ildr1"
559.684328196577,0.361242339890325,0.0929270684705609,3.88737475351184,0.000101334244141614,0.0042662923143669,"Rpl36a"
485.069770140085,0.419537292287976,0.107987630751066,3.88504951326415,0.000102309035420917,0.0042818450149831,"Eef2"
42.710971122496,1.51026744879572,0.390357694771495,3.86893218456931,0.000109313037951145,0.00454806539663791,"Gfod1"
47.1629904985032,-1.43050748965354,0.370513554780122,-3.86087761486205,0.000112980486695434,0.00467316363974738,"Skint3"
2054.19774958536,0.245561123078037,0.0637482380310104,3.85204565118464,0.00011713517839714,0.00481684370234287,"Cmss1"
41.8896215562111,1.14829553290286,0.298960677667581,3.8409584225644,0.000122554873156274,0.0050079742374987,"Hmgn2"
75.9553157724865,1.44294171573558,0.375798238842093,3.83967130921518,0.000123199140014813,0.0050079742374987,"Dhx40"
50.0379069119894,1.35565770304864,0.353207831963604,3.83813035943192,0.000123974664631627,0.00501070173108284,"Tnfaip3"
14.8547672463652,-1.88618622006864,0.493560133601697,-3.82159354383917,0.000132592099968218,0.00532854501747275,"Ms4a4b"
14.6631626215462,-3.6910074675978,0.969102446390664,-3.80868656491853,0.00013970691592241,0.00558275150462827,"Spon1"
38.6441066428168,1.30116484880877,0.343193783613186,3.79134154211638,0.000149835733502211,0.00595386597225359,"Tuba1c"
25.7115470470386,-1.70082548687477,0.450147993261639,-3.77836958585795,0.000157858484232017,0.00623761485459808,"Mcub"
24.2346672406059,2.20649792819353,0.584251717613012,3.77662206490086,0.00015896966860267,0.00624662481125936,"Tent5c"
26.6961565191371,-1.42297035577838,0.379382677195847,-3.75075205408972,0.000176304975535165,0.00688953089480784,"Clec4b1"
1852.52576594666,0.349271872555955,0.0935297839932968,3.73433849244202,0.000188209223210863,0.00727433790038489,"Rps27"
127.804104184901,0.660704355995629,0.176873703010932,3.73545837933179,0.000187373569414823,0.00727433790038489,"Eif4a2"
49.6660199160765,-1.6477771759178,0.441980115170363,-3.72817038450398,0.000192874964399052,0.00741415556083965,"Pltp"
67.4789684032317,-0.964714387412236,0.258961216180821,-3.72532382122665,0.000195064651576977,0.00745779611137273,"Gsr"
54.2859630416977,1.11743385096661,0.301478076569744,3.70651777960411,0.000210128491137367,0.0079905312785731,"Ndel1"
86.1067469028822,-1.32695130524482,0.358692035351152,-3.69941669863329,0.000216095551887815,0.00817349646258028,"Fabp5"
43.74788933999,1.12130659765123,0.303406624361093,3.69572220122899,0.000219262618306021,0.00824917286850259,"Wbp11"
136.809805405552,0.710545437361622,0.192580805719581,3.6895963473964,0.000224610152589932,0.00840564872628884,"Rbpj"
2285.41960761815,0.363395300611091,0.0987750067765996,3.67902076112215,0.000234131210083438,0.00871584236273766,"Rps3a1"
843.699639299612,0.400749343551565,0.109110358751849,3.67288081659592,0.000239831358355449,0.00888129422852403,"Ubb"
47.0551361538626,-5.35997382727453,1.46420948582545,-3.66066049917224,0.00025156591165873,0.00926732131855312,"Hbb-bs"
44.627325518897,1.21605225855472,0.332623986922668,3.65593675250318,0.000256244532114418,0.00939076464064911,"Taf13"
99.825787279864,0.920233663963833,0.252298727371991,3.64739716901955,0.00026491027664269,0.0096583009623389,"Pnrc1"
102.59705233184,0.740207342816874,0.203467570315566,3.63796226430018,0.00027480367550979,0.00996762254810638,"Dnajb6"
52.3638468600409,-1.01458733527529,0.279949069497325,-3.62418541735853,0.000289873601347899,0.0104605917466004,"Gm2000"
63.0139903048986,2.23321709244018,0.616635763881686,3.62161461148833,0.000292770047225868,0.0105114849950689,"Hsph1"
99.038580445411,0.702553739192873,0.194291082158862,3.6159855171244,0.000299207104646917,0.0106883426826649,"H2-Ob"
2612.56647127226,0.321818972030062,0.0893046066857872,3.60360998131219,0.00031382786422004,0.0111542938875796,"Rpl18a"
71.9808129892442,0.845853361311217,0.234862459222193,3.60148388172583,0.000316406042628822,0.0111896996975683,"Cebpz"
21.7135125850524,1.91929167068626,0.533748831628015,3.59587048618379,0.000323308632477614,0.011376925161762,"Polg2"
67.9303996179047,0.848976735752036,0.236549316074133,3.58900524356609,0.00033194216524239,0.0116229056176209,"Got2"
29.1495856687289,1.28662115356505,0.358717493564953,3.58672542222164,0.000334856596687684,0.0116671956077438,"Mapk6"
27.1761184759182,-1.47352653489606,0.411574147706722,-3.58022131153402,0.000343303319245074,0.0118589330981797,"St6galnac3"
17.8626088091215,2.21753994043714,0.619660320133089,3.57863795435678,0.0003453895402552,0.0118589330981797,"Gadd45g"
184.292197229652,0.804662058216171,0.224795394238884,3.57953089270627,0.000344211556935479,0.0118589330981797,"Calm2"
373.928386436719,0.766541017676297,0.215074293743015,3.56407548450309,0.000365140874382383,0.0124765285241865,"Jmjd1c"
196.718272826838,0.507824054118172,0.142933196703084,3.55287690915554,0.000381042717381602,0.0128338816192384,"Sh3glb1"
109.658974745094,-0.875530603447725,0.246291355819194,-3.55485721590028,0.000378184403120346,0.0128338816192384,"Tgfbi"
190.67853741166,1.13705289051564,0.319982022533761,3.55348991643952,0.000380155770811148,0.0128338816192384,"Arhgap6"
14.8428400024181,1.76967390923071,0.49945751045945,3.54319210777867,0.000395314617352851,0.0132514705617854,"Ccrl2"
33.3670344566,1.33456016223273,0.376937034256078,3.5405387132273,0.000399311048713375,0.0133222973941024,"Uck2"
167.810549240436,0.817340846003214,0.23228546839308,3.5186912537296,0.00043368109608726,0.0144010628761746,"Aif1"
73.5602190584811,0.876291686008093,0.250254217132621,3.50160607101261,0.000462462842457568,0.0152850452556186,"Nampt"
83.3422525660015,0.825951581742348,0.236419720261999,3.49358158797851,0.000476587330254847,0.015678614822756,"Rlim"
207.376892836323,-1.00439488987791,0.288239991770531,-3.48457854064023,0.000492912775166608,0.0159925323796028,"Tmem176a"
1786.45531429193,0.268750541404387,0.0770821675218925,3.48654624077687,0.000489300786302015,0.0159925323796028,"Rpl13a"
46.4744950318992,1.16259679044012,0.333565867604993,3.48535897508812,0.000491477213672681,0.0159925323796028,"Serpinb6b"
17.2778591219974,-2.55517215576312,0.7335790928415,-3.48315836792149,0.000495535132492758,0.0160042008772661,"Ace"
42.3551119945097,1.06977727718436,0.308457636392406,3.46814975857312,0.000524055153386833,0.0167820787807613,"Ddx54"
53.2814951878654,1.11764398026539,0.322274233036744,3.46799050527245,0.000524365815148911,0.0167820787807613,"Zbtb11"
254.928558364313,1.07891169497064,0.311418991579817,3.46450192230527,0.000531214343101469,0.0169246803998049,"Chn2"
141.640639880247,0.640815608588646,0.185927655938764,3.4465857451551,0.000567718374743841,0.018006601186382,"Eif5"
28.0053513608899,-1.41536748478778,0.41168537672468,-3.43798338441914,0.000586063658686612,0.0185054832941536,"Sirpb1c"
29.2226412331894,1.36584778676159,0.398824086713114,3.42468730516792,0.000615507399788872,0.0193488170609186,"Gm43305"
945.455057456457,0.356045067468459,0.104347470552861,3.41211018898719,0.00064462050262338,0.0201151514955918,"Rpl5"
37.9590297148984,1.0728068156089,0.314448640206691,3.4117076000193,0.000645573220627646,0.0201151514955918,"Eno3"
13.783310314045,-2.45720291927512,0.720702980705785,-3.40945297169269,0.000650932997642987,0.0201931977733721,"A630089N07Rik"
95.5569469920361,0.702870631213017,0.206415817226229,3.40512001772945,0.000661349810434367,0.0204267563720623,"Ube2n"
1327.76256279976,0.382734862618969,0.11337475061277,3.37583862853375,0.000735910688023294,0.0226308534625598,"Rpl3"
44.2692160839812,1.01589344237771,0.301148472528647,3.37339729419041,0.000742467392204892,0.0227336444375117,"Sumf1"
