"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
255.280135896079,2.10354280956274,0.145761581099013,14.4313940182485,3.28376337446849e-47,3.01482315409952e-43,"Gm10076"
187.442594540991,3.22193520211558,0.231128993460331,13.9399871642178,3.62005313443601e-44,1.66178539136285e-40,"Atf3"
296.568817056555,1.41128508714708,0.117581887271515,12.002572163927,3.4442339926889e-33,1.05405040956256e-29,"Kpna4"
88.7821547529403,3.30240802557082,0.276874936430232,11.9274357879734,8.515631268671e-33,1.95455026694171e-29,"Nr4a1"
1063.97210339757,1.09537014214196,0.0940538394543546,11.6462033713526,2.39911094022649e-31,4.40524750844389e-28,"H3f3b"
241.237150208099,1.98505600713587,0.172928011669732,11.479088829906,1.68042055490473e-30,2.57132351909673e-27,"Arf4"
380.900240711122,1.18072261854798,0.107903632087143,10.9423806753273,7.22766705406608e-28,9.4796016033401e-25,"Ubc"
99.851119787094,2.5019158437449,0.234918276473666,10.6501540931633,1.74076665745916e-26,1.99774733526657e-23,"Ifrd1"
228.426674470862,1.87184099115353,0.178420158709214,10.4911967610354,9.48196879451186e-26,9.67266172249037e-23,"Pde4b"
122.41799353212,3.98139776628078,0.393058116655869,10.1292852063568,4.09632881888223e-24,3.76083948861578e-21,"Egr1"
354.787816775795,2.17928126555496,0.223577715339107,9.74730984369159,1.89421237851716e-22,1.58097853156055e-19,"Zfp36"
293.39847691962,1.56428064164133,0.161758065163745,9.67049550239016,4.024248826173e-22,3.0788857060912e-19,"Plek"
657.508105675976,0.813251233281643,0.0849055553656673,9.57830414958327,9.86513892209936e-22,6.96706464952263e-19,"Ddx5"
305.854917993583,1.47796675605547,0.159483063124027,9.26723331684497,1.91036814087346e-20,1.25279213581137e-17,"Neat1"
117.265189164972,2.3732976875974,0.261407963182618,9.07890356017742,1.09674060732582e-19,6.71278367723893e-17,"Rasgef1b"
428.565169921671,1.3323825544497,0.148612036967264,8.965508996712,3.08851065296238e-19,1.77222601905297e-16,"Btg1"
127.714011729179,1.5785292979721,0.178784461847359,8.82923091672143,1.05397923627494e-18,5.69210786367071e-16,"Uba52"
603.206811677395,2.02925586025157,0.235603466303291,8.61301360328596,7.11646458543877e-18,3.62979229771741e-15,"Jun"
31.8078858570179,4.74572808918891,0.552729580851017,8.58598535993333,9.00611380640295e-18,4.35184899245187e-15,"Il1r2"
354.740179987718,1.58380251884152,0.194014188815128,8.16333345779512,3.25903188508791e-16,1.4960585868496e-13,"Fosb"
27.3172038011253,3.65503050583825,0.448398769416138,8.15129468485716,3.6004855494583e-16,1.5740979918846e-13,"Mpp7"
333.602434018694,1.7422853582953,0.217495279299345,8.01068126125786,1.14074748119476e-15,4.76054664765869e-13,"Rel"
756.84264406852,0.653105790144714,0.0815859126004359,8.00512943139187,1.19341082628109e-15,4.76378469395073e-13,"Rpl35"
182.650931502018,3.02349805741011,0.388946510744736,7.77355747868996,7.63120022608292e-15,2.9192520531528e-12,"Rgs1"
188.09079927232,2.40356925670185,0.313668403418956,7.66277135504617,1.81963129767309e-14,6.68241397757467e-12,"Pmaip1"
234.930844881571,1.05950141388115,0.13857527636086,7.64567419026563,2.07853359388083e-14,7.33962189439228e-12,"Ier5"
207.636198787361,-1.01806821053481,0.136268219486083,-7.47106122303729,7.95506295479957e-14,2.70501603659314e-11,"Rsrp1"
271.616517854167,1.21833132363995,0.164643966561475,7.39979331817814,1.36396622678986e-13,4.47234783148491e-11,"Lncpint"
61.2892312368001,1.87107309359216,0.257207171003335,7.27457592373232,3.47510387034113e-13,1.10016995288283e-10,"Ppp1r15a"
