"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
255.391513877832,2.10978853331419,0.125730091861529,16.7802989887082,3.40119382771463e-63,2.6447683204309e-59,"Gm10076"
89.3715060657716,3.30083456999508,0.289832888304818,11.3887509085014,4.75760820874114e-30,1.84975807155856e-26,"Nr4a1"
335.000503531625,1.74738968269671,0.161918587600526,10.7917794281145,3.76429414670173e-27,7.31778782118815e-24,"Rel"
189.386886444969,2.42078033793681,0.223822187583079,10.8156405943368,2.90257697581981e-27,7.31778782118815e-24,"Pmaip1"
242.628834777578,1.98675326738431,0.186540911532318,10.6504961890899,1.73438106219742e-26,2.69730942792942e-23,"Arf4"
353.68401426279,2.17325800057336,0.206334077719623,10.5327148311705,6.10479602853115e-26,7.91181565297638e-23,"Zfp36"
429.620239482521,1.33568841935667,0.12757424184563,10.469891100532,1.18779569829626e-25,1.31947133570739e-22,"Btg1"
603.394943490819,2.0113150654609,0.200154236263669,10.0488258605296,9.29684794352451e-24,9.03653620110583e-21,"Jun"
228.483934761726,1.87270712335965,0.18737462408163,9.99445433200072,1.61172431580947e-23,1.39252980885938e-20,"Pde4b"
123.870838060574,4.01452349945241,0.403023053928693,9.96102694453478,2.25718950614831e-23,1.75519055998093e-20,"Egr1"
185.919392114205,2.97132338043918,0.306382317976405,9.69809028165916,3.07194423087337e-22,2.17158530357012e-19,"Rgs1"
98.5834049896081,2.50070473310328,0.262325908540193,9.53281643822129,1.53072895880152e-21,9.91912365303387e-19,"Ifrd1"
598.43065017372,1.41462101992811,0.154379969862748,9.16324197488694,5.03611205470729e-20,3.01236979518492e-17,"Srgn"
1066.09845929568,1.08927863469325,0.119210524130848,9.1374368381908,6.39500102816712e-20,3.55196628535911e-17,"H3f3b"
306.209820824192,1.49357437201764,0.164228670057842,9.09448010199191,9.50400748324034e-20,4.92687747931179e-17,"Neat1"
175.112315922391,2.12076874957077,0.259132327715561,8.18411492022967,2.74312213489748e-16,1.33315735756018e-13,"Pim1"
1801.94115319782,0.50424306521547,0.062101948728573,8.11960132554533,4.67717550992633e-16,2.13939510383454e-13,"Rpl37"
117.787336831483,2.3499139241579,0.293472720096842,8.00726528647179,1.17287304799847e-15,5.06681156735341e-13,"Rasgef1b"
304.480907764859,2.15276793904808,0.278233994273375,7.73725706907299,1.01584531301856e-14,4.15748060738542e-12,"Fos"
291.501420331144,1.55176236188176,0.202564461537866,7.66058542599628,1.85087427077152e-14,7.19619916475969e-12,"Plek"
656.085789111208,0.809766944301558,0.106260849202395,7.62055781014131,2.52581812127624e-14,9.35274367192573e-12,"Ddx5"
234.112141617439,1.06115400341621,0.139844321730189,7.58810933677782,3.24606960246546e-14,1.14733805585325e-11,"Ier5"
197.566530445627,-1.24498825992737,0.164305053450436,-7.577297434147,3.52827281468825e-14,1.19286301769634e-11,"Gm15987"
435.366588419145,2.15868220553107,0.289559985831396,7.45504320748248,8.98383841599124e-14,2.91076364678116e-11,"Tbc1d4"
382.653526327207,1.19330915393452,0.160613273155017,7.42970447269817,1.08840576707162e-13,3.38537729789955e-11,"Ubc"
128.680751287555,1.59531026488845,0.215378150839913,7.40701997239366,1.29169015384243e-13,3.8631471677995e-11,"Uba52"
27.1170285298903,3.6732014382383,0.49625466730648,7.40184764039666,1.34302544789449e-13,3.86791328993612e-11,"Mpp7"
34.0326069334781,4.08876722297855,0.5573719164353,7.33579698297049,2.20405911528041e-13,6.1209870287216e-11,"Hist1h2ap"
206.373296654595,-1.01093926944967,0.138896100738462,-7.27838480759976,3.3784052437742e-13,9.05878592261661e-11,"Rsrp1"
96.9991807249056,-3.0848583014174,0.426564084510301,-7.23187538153579,4.76369240394069e-13,1.23474907110143e-10,"Wfdc17"
186.698205649889,3.22054106603894,0.453032835429007,7.10884689625022,1.17016465557366e-12,2.9352259231422e-10,"Atf3"
307.576206156748,0.971583565768002,0.13682127010349,7.10111494384685,1.23754393090394e-12,2.9892342435686e-10,"Cytip"
50.4712043944946,2.14407548764019,0.302080680543935,7.09769152989031,1.26857934719346e-12,2.9892342435686e-10,"Tiparp"
151.911711287798,2.49895900924445,0.361482283228584,6.91308848368712,4.74213944095322e-12,1.08455518508389e-09,"Dusp1"
53.2121855966788,2.46973806515076,0.357570032534287,6.90700517503222,4.94991885107635e-12,1.09973054245628e-09,"Rab11fip1"
554.224721273243,1.2481381746042,0.181171319930497,6.88927019510057,5.60793362274007e-12,1.21131366251186e-09,"Jund"
287.415284821929,1.26188282562382,0.187609295204703,6.72612102852878,1.74245649209117e-11,3.66198423851376e-09,"Junb"
2124.59772161874,0.471097518948898,0.0714002968862915,6.5979770322124,4.16805817175069e-11,8.52916324829826e-09,"Rpl37a"
