,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log_pvalue,log_padj
Mnt,25.331451108847396,1.3271337594010542,0.1996459599741827,6.647436089228518,2.982424150548618e-11,3.876146084201783e-09,24.235699579768838,19.368424454205574
1700016P03Rik,7.272102838632085,3.401621967127258,0.6563685072760471,5.182488083171618,2.1894535928796736e-07,1.573006814213614e-05,15.33444363922864,11.059936508917701
Wsb1,58.27702021281896,0.7774491889656664,0.15504007375960194,5.014504767142615,5.317023450794409e-07,3.4944324008715294e-05,14.447182005914641,10.261754505657391
Crlf3,159.1496195302113,-0.5048109003377728,0.10774479369551102,-4.68524634020256,2.7962341238358257e-06,0.00015475617277707653,12.787237001820836,8.773659758490245
Ccl2,2.285927565747427,4.0555102534188965,1.1298159241749175,3.5895318579268176,0.00033127234578043767,0.00960357700160983,8.012569723979283,4.6456196455737455
Ccl3,16.83202874125915,4.489028039449399,0.499641172857781,8.984503846577844,2.599042802156777e-19,6.8325291119426e-17,42.793973542661014,37.22225168128387
Ccl4,30.18900007121398,3.2233082016119674,0.8333766350859487,3.8677688645297064,0.00010983569741044669,0.0037587855383036596,9.116524968698885,5.583659368886502
Wfdc17,96.93937308602365,-1.0906772560397264,0.3408335504377281,-3.20002903070717,0.001374137458728282,0.029271911574788284,6.589929047443357,3.5311268720818916
Dhx40,75.95531577248646,1.3127967880850149,0.2340243368504456,5.609659259173391,2.0272536419536296e-08,1.736980953813158e-06,17.71399875261194,13.263362035754968
Trim37,25.120472337682138,-0.818134540137721,0.20783732428602145,-3.9364177870757278,8.270693616269297e-05,0.0030159442300529892,9.400207088076872,5.803842320369136
Tex14,39.846288508501104,1.460162716096529,0.24242960865113097,6.023037879823419,1.7117336116653232e-09,1.7068640246666203e-07,20.18575917199668,15.58343786780764
Mir142hg,545.5737855555823,0.503104912214603,0.10606147916644047,4.7435215515436,2.1003458677539293e-06,0.00012027079530846386,13.073408527865833,9.025764729971637
Utp18,30.20319410428167,0.6732051219809313,0.202400806942498,3.326099002027144,0.0008807064118373124,0.02083257886650755,7.0347862317918155,3.871237225971286
Spag9,265.03363996131026,0.6392408533685042,0.12161480311610376,5.25627503387257,1.470024004192316e-07,1.081831310801681e-05,15.73281692091847,11.43427020168959
Gngt2,126.93972239919698,-0.6220537138447124,0.1432258246404278,-4.343167270332669,1.4044311875804007e-05,0.0006576945565482792,11.173293092855102,7.326769934187678
Ikzf3,28.252679283987163,-1.0435130224387217,0.3455778970094263,-3.019617375616641,0.0025309420251289462,0.047056010393143444,5.979163703596569,3.056416676302972
Adam11,19.745238994328787,-1.013079810760998,0.2802487966555532,-3.6149301008637305,0.0003004286688256945,0.008864944929354104,8.110300207122997,4.725650551618059
Cd79b,43.676709996526576,-0.9372080320156596,0.2000156935153656,-4.685672486712456,2.7904217891207367e-06,0.00015475617277707653,12.789317794661056,8.773659758490245
Polg2,21.713512585052396,1.7620379418403433,0.2918516600038204,6.037443617135082,1.565748439139123e-09,1.588685280308968e-07,20.27490189140098,15.655188844500072
Ddx5,659.2992737650962,0.6892926501700338,0.07360161463414047,9.365183815550454,7.591802983352507e-21,2.3406512732052935e-18,46.327217842463526,40.59610246136496
Gna13,82.48265331775616,0.6889789114448799,0.12241783318203343,5.628092684996139,1.8221317857720663e-08,1.5728804750765292e-06,17.820673617449263,13.362601922104771
H3f3b,1066.5201001556575,1.0085631035002602,0.08014512467142233,12.584210301439429,2.5790903098305174e-36,1.6573520896560887e-33,81.94562660411663,75.48008686671739
Ubald2,42.14053384486789,0.6808790567998122,0.15052728810338678,4.523293187426346,6.088480927535664e-06,0.0003143993700393081,12.00911194454336,8.064846501102998
Baiap2,23.16480337223775,2.1039698255592034,0.34740717248575903,6.056207217902071,1.3936844936528309e-09,1.452319688115522e-07,20.391314881894374,15.744933587911307
Narf,19.14525833990977,-0.7600012783184931,0.2218006539905792,-3.426506029827908,0.0006114001869345556,0.015646163633345145,7.399758842759213,4.157529527296043
Rhob,29.968079894956148,1.7764939822855697,0.32823601467857777,5.412245770852372,6.223918355583872e-08,4.7994709079359096e-06,16.592281074838425,12.24700487363928
Odc1,29.155841156225247,1.1317259367881884,0.2067256954590173,5.474529589924874,4.3867533985723865e-08,3.405474936999114e-06,16.94209133520773,12.59012614585779
Klf11,5.236933489893878,1.4321414896089115,0.3994357266218611,3.5854116048179514,0.0003365469845986518,0.009732097427131515,7.99677279129022,4.6323258431028
Nampt,73.56021905848114,1.005163682270628,0.1365639526085593,7.360388031179673,1.8337639325576348e-13,2.987485550407628e-11,29.327235560626296,24.23400394237221
F730043M19Rik,16.292890832949194,-1.2150983846816745,0.28367017714554127,-4.283490061975214,1.839843201654349e-05,0.000841164676424342,10.903245113472668,7.080723106904786
