,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Klf4,45.0,56.0,89.0,72.0,55.0,45.0,64.0,55.0,131.0,158.0,242.0,133.0,304.0,185.0,275.0,234.0
Gm12511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Gm12506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310081O03Rik,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Actl7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Elp1,5.0,10.0,8.0,9.0,9.0,8.0,9.0,11.0,34.0,32.0,39.0,40.0,27.0,31.0,24.0,16.0
Abitram,4.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,10.0,22.0,17.0,15.0,8.0,10.0,9.0,6.0
Ctnnal1,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0
Tmem245,10.0,18.0,10.0,15.0,11.0,12.0,19.0,23.0,79.0,112.0,87.0,67.0,39.0,64.0,45.0,47.0
Epb41l4b,1.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,4.0,8.0,1.0,0.0,1.0,1.0
Ptpn3,15.0,33.0,34.0,29.0,15.0,7.0,19.0,20.0,137.0,140.0,116.0,164.0,58.0,56.0,46.0,65.0
Gm12536,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,11.0,6.0,11.0,3.0,5.0,0.0,3.0
Pakap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakap-1,22.0,35.0,30.0,32.0,16.0,17.0,29.0,21.0,138.0,62.0,97.0,129.0,57.0,11.0,29.0,13.0
D630039A03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Txn1,188.0,185.0,165.0,169.0,161.0,132.0,130.0,112.0,471.0,467.0,450.0,553.0,286.0,455.0,455.0,494.0
Svep1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lpar1,5.0,4.0,6.0,5.0,0.0,2.0,1.0,9.0,26.0,40.0,49.0,44.0,21.0,4.0,28.0,9.0
Olfr267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ecpas,46.0,36.0,53.0,48.0,49.0,47.0,52.0,47.0,173.0,214.0,183.0,172.0,122.0,106.0,132.0,99.0
Zkscan16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ptgr1,1.0,1.0,4.0,0.0,2.0,1.0,3.0,2.0,5.0,5.0,6.0,8.0,9.0,4.0,4.0,6.0
Dnajc25,4.0,10.0,6.0,13.0,4.0,13.0,5.0,10.0,37.0,50.0,36.0,34.0,23.0,18.0,24.0,23.0
Gng10,149.0,158.0,174.0,114.0,140.0,124.0,135.0,120.0,485.0,499.0,579.0,445.0,351.0,306.0,336.0,378.0
Shoc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ugcg,20.0,22.0,14.0,16.0,12.0,18.0,22.0,15.0,84.0,61.0,91.0,54.0,47.0,35.0,37.0,46.0
Gm12596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Susd1,8.0,9.0,3.0,11.0,5.0,10.0,8.0,5.0,26.0,39.0,26.0,27.0,7.0,19.0,20.0,8.0
Ptbp3,116.0,135.0,157.0,128.0,114.0,98.0,131.0,145.0,671.0,650.0,667.0,560.0,438.0,391.0,432.0,421.0
Hsdl2,18.0,20.0,11.0,11.0,14.0,9.0,10.0,8.0,52.0,38.0,57.0,37.0,33.0,30.0,35.0,23.0
E130308A19Rik,17.0,6.0,7.0,13.0,8.0,11.0,9.0,14.0,38.0,44.0,56.0,39.0,31.0,38.0,22.0,24.0
Inip,15.0,17.0,20.0,12.0,17.0,20.0,6.0,8.0,97.0,88.0,78.0,65.0,33.0,33.0,28.0,42.0
Snx30,31.0,50.0,20.0,46.0,36.0,31.0,37.0,33.0,145.0,149.0,167.0,134.0,79.0,70.0,89.0,73.0
Gm12542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Slc46a2,0.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,4.0
Mup6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slc31a2,10.0,12.0,10.0,6.0,5.0,15.0,14.0,13.0,40.0,49.0,45.0,34.0,27.0,35.0,45.0,49.0
Fkbp15,25.0,46.0,60.0,67.0,39.0,48.0,44.0,50.0,169.0,223.0,184.0,202.0,127.0,151.0,140.0,105.0
Slc31a1,5.0,9.0,8.0,5.0,7.0,8.0,18.0,7.0,45.0,46.0,39.0,35.0,26.0,24.0,11.0,29.0
Cdc26,29.0,30.0,30.0,17.0,26.0,21.0,21.0,18.0,117.0,106.0,128.0,109.0,53.0,50.0,69.0,61.0
Prpf4,10.0,7.0,8.0,5.0,5.0,4.0,8.0,6.0,29.0,37.0,38.0,27.0,18.0,18.0,23.0,28.0
Rnf183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Wdr31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bspry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hdhd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Alad,6.0,6.0,4.0,9.0,3.0,4.0,3.0,4.0,15.0,21.0,19.0,20.0,14.0,8.0,15.0,11.0
Pole3,8.0,9.0,10.0,11.0,4.0,6.0,12.0,1.0,24.0,20.0,20.0,23.0,6.0,8.0,15.0,15.0
4933430I17Rik,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rgs3,34.0,39.0,59.0,38.0,18.0,24.0,26.0,28.0,155.0,174.0,171.0,122.0,109.0,70.0,97.0,92.0
Gm11209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11210,0.0,3.0,5.0,3.0,1.0,1.0,2.0,0.0,7.0,5.0,6.0,4.0,6.0,4.0,5.0,4.0
Gm11211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp618,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0
Ambp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Col27a1,3.0,7.0,11.0,1.0,3.0,13.0,0.0,6.0,23.0,15.0,27.0,31.0,8.0,15.0,18.0,23.0
Orm1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Orm3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
Orm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Akna,21.0,24.0,21.0,23.0,12.0,16.0,29.0,16.0,125.0,118.0,120.0,92.0,75.0,63.0,56.0,70.0
Aknaos,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
Whrn,5.0,2.0,3.0,2.0,4.0,3.0,1.0,4.0,15.0,4.0,13.0,9.0,2.0,2.0,7.0,7.0
Atp6v1g1,79.0,82.0,85.0,85.0,68.0,91.0,104.0,75.0,318.0,328.0,346.0,293.0,206.0,175.0,237.0,223.0
Tmem268,12.0,14.0,12.0,12.0,16.0,5.0,15.0,12.0,49.0,66.0,71.0,52.0,32.0,13.0,40.0,36.0
Gm11213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tnfsf15,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,4.0,6.0,1.0,1.0,0.0,2.0,1.0
Tnfsf8,3.0,6.0,10.0,3.0,4.0,3.0,7.0,3.0,16.0,8.0,13.0,4.0,4.0,6.0,15.0,4.0
Tnc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8030451A03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Pappa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Astn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
Trim32,2.0,1.0,1.0,0.0,4.0,2.0,0.0,2.0,9.0,4.0,10.0,8.0,0.0,1.0,1.0,5.0
Tlr4,2.0,3.0,1.0,1.0,2.0,1.0,3.0,0.0,12.0,14.0,26.0,9.0,7.0,5.0,11.0,5.0
Gm11751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brinp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cdk5rap2,8.0,17.0,15.0,14.0,13.0,15.0,5.0,16.0,37.0,52.0,42.0,38.0,27.0,27.0,21.0,31.0
Megf9,5.0,2.0,7.0,2.0,2.0,1.0,8.0,4.0,19.0,23.0,25.0,21.0,19.0,6.0,12.0,12.0
Gm11232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0
Tle1,10.0,12.0,16.0,9.0,8.0,10.0,4.0,15.0,58.0,54.0,46.0,45.0,40.0,25.0,42.0,33.0
Gm11250,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,3.0,0.0,2.0
C630043F03Rik,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,0.0,0.0,4.0,2.0
Aldoart1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frmd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kdm4c,39.0,33.0,34.0,38.0,21.0,35.0,32.0,38.0,189.0,170.0,156.0,160.0,97.0,107.0,96.0,72.0
A230083N12Rik,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0
Dmac1,24.0,24.0,21.0,17.0,29.0,27.0,24.0,19.0,88.0,97.0,107.0,72.0,47.0,58.0,69.0,60.0
Ptprd,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm11261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lurap1l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mpdz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nfib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Zdhhc21,19.0,13.0,13.0,14.0,13.0,16.0,18.0,15.0,74.0,74.0,78.0,54.0,39.0,42.0,41.0,34.0
Frem1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ttc39b,17.0,15.0,13.0,13.0,7.0,11.0,11.0,8.0,75.0,77.0,81.0,65.0,40.0,38.0,21.0,33.0
Gm11413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0
Snapc3,13.0,15.0,15.0,23.0,11.0,14.0,17.0,11.0,95.0,122.0,90.0,84.0,40.0,47.0,37.0,36.0
Psip1,16.0,30.0,22.0,16.0,15.0,22.0,19.0,19.0,105.0,121.0,115.0,95.0,58.0,71.0,43.0,76.0
Ccdc171,17.0,26.0,24.0,12.0,15.0,16.0,14.0,14.0,42.0,84.0,56.0,69.0,26.0,37.0,49.0,37.0
Gm26968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bnc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Cntln,9.0,15.0,18.0,19.0,19.0,14.0,8.0,15.0,71.0,101.0,56.0,44.0,30.0,39.0,40.0,34.0
Sh3gl2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adamtsl1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0
Saxo1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rraga,14.0,22.0,12.0,9.0,14.0,32.0,24.0,13.0,60.0,63.0,73.0,56.0,55.0,51.0,70.0,54.0
Haus6,10.0,6.0,10.0,15.0,8.0,11.0,3.0,9.0,38.0,42.0,43.0,37.0,17.0,14.0,20.0,22.0
Plin2,16.0,13.0,16.0,16.0,15.0,19.0,16.0,12.0,70.0,79.0,72.0,72.0,49.0,75.0,66.0,67.0
Dennd4c,10.0,11.0,12.0,14.0,21.0,11.0,14.0,9.0,56.0,46.0,38.0,25.0,33.0,29.0,27.0,28.0
Rps6,783.0,895.0,723.0,740.0,620.0,682.0,801.0,651.0,2919.0,2948.0,3071.0,2545.0,1927.0,1880.0,2276.0,2143.0
Acer2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
Slc24a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mllt3,20.0,12.0,15.0,12.0,21.0,23.0,27.0,10.0,60.0,85.0,70.0,83.0,42.0,93.0,50.0,27.0
Gm12631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Focad,3.0,3.0,3.0,3.0,6.0,2.0,10.0,1.0,10.0,9.0,16.0,15.0,18.0,8.0,18.0,11.0
Hacd4,2.0,2.0,0.0,1.0,2.0,11.0,4.0,6.0,23.0,17.0,38.0,11.0,7.0,11.0,21.0,12.0
Klhl9,6.0,15.0,10.0,8.0,5.0,10.0,11.0,10.0,46.0,38.0,34.0,42.0,28.0,33.0,28.0,29.0
Gm26566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4930553M12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm49890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm12602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mtap,8.0,13.0,6.0,6.0,12.0,8.0,10.0,9.0,27.0,35.0,37.0,30.0,19.0,12.0,33.0,26.0
Cdkn2a,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,10.0,1.0,0.0,0.0,2.0
Cdkn2b,0.0,2.0,1.0,4.0,0.0,2.0,1.0,1.0,1.0,3.0,13.0,10.0,4.0,2.0,1.0,4.0
Gm12609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Gm12610,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Dmrta1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tusc1,3.0,3.0,4.0,3.0,9.0,5.0,10.0,2.0,21.0,19.0,28.0,25.0,15.0,21.0,20.0,20.0
Gm12649,3.0,8.0,4.0,5.0,6.0,7.0,8.0,6.0,12.0,8.0,7.0,11.0,6.0,0.0,2.0,0.0
Gm12648,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Gm12655,4.0,1.0,3.0,3.0,0.0,3.0,4.0,0.0,13.0,4.0,3.0,11.0,3.0,1.0,3.0,2.0
Caap1,19.0,17.0,15.0,8.0,23.0,15.0,16.0,16.0,77.0,70.0,67.0,77.0,41.0,35.0,44.0,57.0
Plaa,15.0,23.0,18.0,24.0,16.0,17.0,20.0,28.0,91.0,84.0,115.0,66.0,73.0,48.0,72.0,67.0
Ift74,2.0,3.0,4.0,0.0,3.0,1.0,2.0,1.0,10.0,4.0,4.0,10.0,4.0,5.0,6.0,4.0
Lrrc19,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Eqtn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mysm1,18.0,36.0,32.0,32.0,24.0,23.0,23.0,24.0,105.0,98.0,115.0,104.0,62.0,51.0,54.0,53.0
Gm12694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0
Gm12703,0.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,8.0,6.0,3.0,8.0,15.0,4.0,3.0,4.0
Jun,299.0,346.0,314.0,328.0,190.0,218.0,295.0,254.0,791.0,674.0,948.0,728.0,1609.0,1617.0,1687.0,1532.0
Junos,2.0,5.0,1.0,9.0,1.0,5.0,2.0,3.0,6.0,8.0,11.0,2.0,15.0,16.0,11.0,8.0
Gm12708,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Gm830,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fggy,18.0,7.0,6.0,13.0,14.0,9.0,5.0,3.0,21.0,14.0,18.0,27.0,8.0,6.0,11.0,5.0
9530080O11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hook1,2.0,4.0,4.0,1.0,1.0,5.0,8.0,2.0,19.0,9.0,14.0,8.0,4.0,7.0,9.0,16.0
Cyp2j13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2j7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2j11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2j6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2j9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cyp2j5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Gm12695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E130114P18Rik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nfia,20.0,29.0,14.0,13.0,11.0,10.0,7.0,5.0,62.0,28.0,26.0,33.0,25.0,33.0,43.0,19.0
Tm2d1,21.0,27.0,17.0,24.0,16.0,26.0,28.0,22.0,98.0,94.0,104.0,77.0,49.0,49.0,60.0,59.0
Patj,8.0,6.0,6.0,9.0,11.0,7.0,10.0,8.0,54.0,30.0,28.0,33.0,31.0,29.0,30.0,36.0
L1td1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kank4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usp1,16.0,13.0,14.0,10.0,11.0,13.0,22.0,17.0,71.0,87.0,81.0,83.0,63.0,28.0,35.0,40.0
Dock7,12.0,15.0,25.0,20.0,22.0,23.0,22.0,17.0,110.0,119.0,102.0,86.0,49.0,45.0,67.0,53.0
Angptl3,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
Gm12705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atg4c,15.0,13.0,20.0,7.0,5.0,11.0,12.0,16.0,62.0,75.0,63.0,66.0,32.0,34.0,42.0,18.0
Gm12689,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0
Gm12682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alg6,4.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,15.0,27.0,26.0,11.0,3.0,1.0,8.0,3.0
Itgb3bp,6.0,5.0,8.0,8.0,2.0,5.0,2.0,11.0,12.0,12.0,8.0,13.0,9.0,4.0,7.0,8.0
Efcab7,3.0,1.0,3.0,4.0,2.0,4.0,4.0,0.0,10.0,12.0,3.0,8.0,2.0,3.0,5.0,0.0
Pgm1,6.0,7.0,16.0,6.0,7.0,3.0,4.0,7.0,18.0,42.0,36.0,23.0,26.0,20.0,10.0,24.0
Ror1,2.0,10.0,13.0,8.0,2.0,8.0,10.0,3.0,34.0,18.0,24.0,19.0,12.0,3.0,6.0,4.0
Ube2u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cachd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Raver2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
Jak1,76.0,87.0,82.0,75.0,66.0,83.0,60.0,64.0,306.0,363.0,345.0,320.0,230.0,342.0,236.0,219.0
Gm12796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E130102H24Rik,3.0,4.0,12.0,6.0,2.0,6.0,2.0,6.0,16.0,22.0,23.0,21.0,18.0,14.0,14.0,18.0
0610043K17Rik,8.0,3.0,4.0,4.0,3.0,9.0,4.0,5.0,19.0,17.0,15.0,16.0,16.0,7.0,9.0,10.0
Gm12798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ak4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnajc6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0
Leprot,35.0,39.0,28.0,22.0,17.0,32.0,29.0,29.0,129.0,139.0,130.0,99.0,64.0,103.0,83.0,88.0
Lepr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gm12790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pde4b,103.0,96.0,107.0,100.0,67.0,80.0,87.0,94.0,326.0,393.0,280.0,315.0,677.0,674.0,676.0,615.0
Sgip1,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,6.0,6.0,0.0
Gm12709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tctex1d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Insl5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wdr78,1.0,0.0,2.0,3.0,4.0,1.0,2.0,1.0,9.0,7.0,4.0,7.0,4.0,2.0,7.0,2.0
Mier1,59.0,63.0,57.0,59.0,47.0,60.0,63.0,49.0,213.0,258.0,239.0,239.0,157.0,142.0,122.0,131.0
Slc35d1,3.0,7.0,8.0,7.0,3.0,3.0,8.0,4.0,34.0,13.0,24.0,24.0,21.0,15.0,14.0,20.0
Gm44037,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
4921539E11Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oma1,17.0,19.0,22.0,24.0,17.0,28.0,21.0,16.0,92.0,83.0,92.0,72.0,54.0,36.0,26.0,31.0
Gm12718,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
