,wt_naive_0,wt_naive_1,wt_naive_2,wt_naive_3,ko_naive_0,ko_naive_1,ko_naive_2,ko_naive_3,wt_pathogenic_0,wt_pathogenic_1,wt_pathogenic_2,wt_pathogenic_3,ko_pathogenic_0,ko_pathogenic_1,ko_pathogenic_2,ko_pathogenic_3
Gmeb1,15.0,20.0,12.0,11.0,7.0,15.0,20.0,15.0,61.0,68.0,64.0,54.0,41.0,40.0,34.0,22.0
Gm28874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0
Taf12,13.0,14.0,11.0,14.0,10.0,8.0,11.0,9.0,49.0,34.0,57.0,38.0,34.0,22.0,38.0,26.0
Rab42,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Snhg12,15.0,14.0,19.0,10.0,14.0,21.0,10.0,19.0,44.0,35.0,50.0,35.0,41.0,34.0,45.0,44.0
Trnau1ap,16.0,13.0,17.0,15.0,16.0,6.0,14.0,10.0,47.0,51.0,56.0,46.0,31.0,34.0,38.0,31.0
Rcc1,5.0,5.0,3.0,3.0,3.0,6.0,4.0,3.0,33.0,16.0,23.0,23.0,12.0,23.0,8.0,9.0
Snhg3,12.0,12.0,13.0,5.0,12.0,8.0,11.0,14.0,45.0,37.0,30.0,41.0,18.0,29.0,38.0,30.0
Gm17300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Phactr4,15.0,7.0,19.0,18.0,8.0,12.0,12.0,9.0,70.0,64.0,93.0,48.0,33.0,40.0,30.0,30.0
Med18,2.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,4.0,5.0,4.0,3.0,1.0,2.0,5.0,5.0
Sesn2,14.0,12.0,13.0,6.0,6.0,6.0,4.0,13.0,39.0,28.0,32.0,34.0,14.0,25.0,21.0,13.0
Gm12981,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0
Atpif1,141.0,153.0,188.0,178.0,123.0,113.0,98.0,148.0,625.0,619.0,517.0,611.0,428.0,398.0,471.0,394.0
Gm12999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnajc8,97.0,102.0,99.0,78.0,63.0,77.0,75.0,77.0,324.0,307.0,288.0,285.0,167.0,211.0,198.0,194.0
Ptafr,24.0,17.0,13.0,7.0,15.0,23.0,8.0,25.0,68.0,84.0,45.0,77.0,29.0,39.0,25.0,19.0
Eya3,45.0,43.0,42.0,48.0,27.0,43.0,30.0,35.0,173.0,161.0,146.0,143.0,88.0,74.0,79.0,93.0
Xkr8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0
Smpdl3b,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,2.0,7.0,3.0,6.0,2.0,7.0,1.0
Rpa2,0.0,5.0,9.0,9.0,2.0,2.0,1.0,4.0,28.0,10.0,21.0,18.0,12.0,13.0,22.0,14.0
Themis2,82.0,94.0,63.0,78.0,57.0,52.0,75.0,53.0,276.0,250.0,292.0,311.0,198.0,236.0,207.0,225.0
Ppp1r8,11.0,14.0,12.0,6.0,8.0,4.0,7.0,6.0,28.0,43.0,43.0,34.0,23.0,13.0,19.0,18.0
Stx12,14.0,20.0,14.0,15.0,12.0,12.0,27.0,22.0,68.0,64.0,87.0,74.0,42.0,45.0,46.0,38.0
Fam76a,15.0,16.0,15.0,5.0,10.0,9.0,12.0,16.0,49.0,45.0,58.0,45.0,43.0,30.0,42.0,29.0
Fgr,211.0,174.0,130.0,112.0,162.0,143.0,132.0,129.0,701.0,789.0,801.0,767.0,306.0,376.0,262.0,315.0
Ahdc1,6.0,7.0,5.0,7.0,4.0,6.0,4.0,3.0,14.0,13.0,30.0,10.0,7.0,8.0,10.0,13.0
Wasf2,107.0,142.0,133.0,112.0,107.0,119.0,145.0,123.0,522.0,543.0,586.0,571.0,314.0,391.0,352.0,301.0
Gpr3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cd164l2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Map3k6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,2.0,4.0,1.0,5.0,2.0
Sytl1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
Tmem222,8.0,15.0,10.0,10.0,7.0,13.0,9.0,10.0,50.0,29.0,42.0,46.0,27.0,23.0,28.0,24.0
Wdtc1,8.0,6.0,4.0,4.0,9.0,7.0,3.0,4.0,20.0,20.0,22.0,27.0,16.0,15.0,12.0,14.0
Slc9a1,34.0,31.0,23.0,17.0,22.0,34.0,21.0,20.0,119.0,84.0,106.0,97.0,58.0,61.0,57.0,61.0
Tent5b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Trnp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Kdf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nudc,46.0,26.0,56.0,28.0,29.0,35.0,45.0,33.0,178.0,122.0,192.0,158.0,86.0,79.0,104.0,77.0
Gpatch3,6.0,7.0,2.0,4.0,5.0,2.0,1.0,4.0,17.0,18.0,13.0,9.0,14.0,21.0,8.0,15.0
Gpn2,9.0,4.0,5.0,4.0,1.0,5.0,10.0,3.0,16.0,21.0,13.0,16.0,10.0,13.0,12.0,15.0
Sfn,1.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0
Zdhhc18,15.0,11.0,14.0,18.0,6.0,10.0,11.0,11.0,68.0,53.0,57.0,56.0,24.0,33.0,32.0,22.0
Pigv,6.0,7.0,6.0,3.0,3.0,7.0,11.0,5.0,34.0,30.0,30.0,42.0,10.0,18.0,14.0,11.0
Arid1a,59.0,98.0,92.0,49.0,58.0,82.0,63.0,66.0,400.0,334.0,457.0,420.0,233.0,222.0,228.0,202.0
Gm12974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rps6ka1,72.0,61.0,58.0,37.0,40.0,58.0,51.0,34.0,173.0,190.0,212.0,187.0,106.0,121.0,139.0,119.0
Gm12977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Hmgn2,36.0,29.0,28.0,28.0,21.0,23.0,9.0,21.0,76.0,69.0,79.0,81.0,51.0,93.0,79.0,58.0
Dhdds,10.0,17.0,24.0,6.0,19.0,20.0,16.0,11.0,72.0,66.0,69.0,69.0,44.0,31.0,45.0,40.0
Lin28a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crybg2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
Cd52,861.0,749.0,973.0,701.0,812.0,671.0,884.0,1002.0,3524.0,3052.0,3161.0,3345.0,1878.0,2273.0,2116.0,2076.0
Ubxn11,3.0,3.0,3.0,2.0,0.0,2.0,6.0,1.0,8.0,9.0,6.0,8.0,4.0,5.0,1.0,4.0
Sh3bgrl3,567.0,530.0,575.0,479.0,480.0,425.0,561.0,467.0,2036.0,1829.0,1907.0,1949.0,1227.0,1350.0,1395.0,1233.0
Cep85,8.0,9.0,8.0,12.0,11.0,9.0,11.0,12.0,38.0,44.0,62.0,34.0,17.0,24.0,14.0,23.0
Catsper4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cnksr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp593,11.0,20.0,20.0,4.0,11.0,9.0,15.0,15.0,36.0,42.0,58.0,35.0,21.0,35.0,35.0,31.0
E130218I03Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pdik1l,4.0,5.0,8.0,4.0,6.0,8.0,7.0,7.0,28.0,26.0,42.0,39.0,13.0,15.0,11.0,15.0
Slc30a2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Extl1,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,10.0,0.0,2.0,1.0,3.0
Pafah2,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,1.0,0.0,2.0
Stmn1,26.0,30.0,66.0,25.0,31.0,19.0,21.0,24.0,141.0,91.0,172.0,138.0,66.0,131.0,105.0,70.0
Paqr7,5.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,9.0,7.0,5.0,2.0,4.0,6.0,2.0
Aunip,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0
Mtfr1l,17.0,13.0,15.0,14.0,14.0,8.0,17.0,9.0,63.0,54.0,59.0,60.0,28.0,36.0,43.0,28.0
Selenon,0.0,0.0,1.0,1.0,5.0,0.0,5.0,1.0,9.0,9.0,10.0,9.0,7.0,14.0,11.0,3.0
Man1c1,34.0,23.0,8.0,13.0,17.0,49.0,28.0,18.0,69.0,91.0,76.0,71.0,50.0,25.0,47.0,42.0
Ldlrap1,2.0,4.0,0.0,3.0,5.0,4.0,3.0,4.0,17.0,24.0,20.0,15.0,3.0,9.0,8.0,4.0
Maco1,28.0,25.0,48.0,38.0,22.0,24.0,35.0,22.0,97.0,103.0,141.0,101.0,67.0,61.0,63.0,77.0
Rhd,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,1.0,2.0,0.0
Tmem50a,68.0,67.0,54.0,45.0,59.0,65.0,76.0,61.0,209.0,203.0,202.0,197.0,129.0,118.0,166.0,133.0
Rsrp1,112.0,102.0,101.0,80.0,110.0,108.0,157.0,125.0,642.0,548.0,603.0,587.0,241.0,283.0,284.0,207.0
Syf2,48.0,29.0,42.0,37.0,36.0,40.0,47.0,55.0,122.0,129.0,134.0,145.0,121.0,78.0,96.0,91.0
Gm16225,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0
Runx3,84.0,92.0,76.0,65.0,43.0,36.0,41.0,51.0,288.0,290.0,348.0,330.0,178.0,182.0,160.0,214.0
Gm16224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clic4,128.0,138.0,132.0,120.0,94.0,103.0,86.0,74.0,381.0,371.0,410.0,299.0,412.0,450.0,534.0,366.0
Srrm1,71.0,85.0,78.0,58.0,58.0,59.0,66.0,66.0,260.0,273.0,319.0,266.0,181.0,191.0,188.0,187.0
Ncmap,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rcan3,6.0,6.0,4.0,1.0,8.0,5.0,5.0,4.0,21.0,24.0,29.0,18.0,11.0,13.0,11.0,11.0
Gm15979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nipal3,12.0,9.0,6.0,5.0,7.0,11.0,9.0,4.0,32.0,48.0,44.0,37.0,22.0,25.0,24.0,17.0
Stpg1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0
Grhl3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ifnlr1,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,1.0,5.0,2.0,3.0,4.0,0.0
Myom3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srsf10,30.0,49.0,42.0,40.0,33.0,50.0,60.0,35.0,179.0,131.0,194.0,181.0,114.0,111.0,103.0,96.0
Pnrc2,30.0,28.0,22.0,16.0,22.0,26.0,18.0,21.0,95.0,84.0,102.0,93.0,56.0,71.0,54.0,44.0
Cnr2,7.0,17.0,14.0,8.0,4.0,2.0,20.0,10.0,52.0,55.0,45.0,56.0,23.0,29.0,26.0,27.0
Fuca1,83.0,83.0,96.0,59.0,45.0,67.0,82.0,80.0,341.0,257.0,289.0,292.0,190.0,200.0,278.0,210.0
Hmgcl,25.0,19.0,25.0,29.0,21.0,21.0,29.0,20.0,108.0,92.0,108.0,96.0,58.0,71.0,59.0,69.0
Gale,5.0,3.0,1.0,0.0,3.0,5.0,4.0,2.0,9.0,5.0,13.0,8.0,5.0,12.0,5.0,4.0
Lypla2,21.0,11.0,28.0,16.0,17.0,18.0,13.0,10.0,61.0,71.0,74.0,70.0,47.0,56.0,61.0,48.0
Pithd1,13.0,17.0,15.0,7.0,7.0,3.0,11.0,14.0,31.0,32.0,35.0,37.0,19.0,30.0,31.0,30.0
Eloa,28.0,18.0,27.0,17.0,11.0,11.0,18.0,20.0,107.0,75.0,104.0,81.0,62.0,57.0,73.0,65.0
Gm13008,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.0,2.0,2.0,5.0,2.0,3.0,7.0,2.0
Gm24362,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,3.0,1.0,0.0,2.0
Rpl11,1297.0,1190.0,1353.0,1035.0,982.0,998.0,1105.0,966.0,4458.0,3788.0,4018.0,4020.0,2583.0,2799.0,2962.0,2666.0
Id3,5.0,5.0,4.0,3.0,4.0,6.0,2.0,4.0,3.0,14.0,19.0,12.0,6.0,12.0,3.0,3.0
E2f2,15.0,9.0,4.0,7.0,7.0,8.0,7.0,13.0,74.0,72.0,87.0,45.0,32.0,36.0,27.0,46.0
Asap3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0
Tcea3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0
Zfp46,0.0,1.0,1.0,1.0,1.0,0.0,2.0,6.0,5.0,8.0,9.0,9.0,6.0,5.0,1.0,3.0
Hnrnpr,60.0,47.0,34.0,36.0,46.0,45.0,42.0,39.0,210.0,178.0,219.0,200.0,104.0,109.0,118.0,103.0
Gm27022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6030445D17Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Luzp1,9.0,24.0,14.0,8.0,7.0,6.0,13.0,10.0,53.0,57.0,63.0,62.0,56.0,32.0,26.0,22.0
Kdm1a,18.0,28.0,28.0,27.0,17.0,27.0,33.0,24.0,86.0,118.0,129.0,94.0,59.0,64.0,55.0,63.0
Lactbl1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
Ephb2,1.0,3.0,2.0,0.0,3.0,4.0,2.0,2.0,14.0,20.0,15.0,8.0,5.0,2.0,5.0,4.0
C1qb,6.0,5.0,5.0,15.0,9.0,15.0,4.0,1.0,48.0,53.0,51.0,53.0,6.0,23.0,15.0,2.0
C1qc,18.0,9.0,4.0,13.0,8.0,6.0,1.0,5.0,44.0,71.0,61.0,45.0,3.0,20.0,27.0,5.0
C1qa,20.0,8.0,4.0,24.0,6.0,6.0,2.0,8.0,25.0,75.0,71.0,37.0,5.0,49.0,26.0,6.0
Zbtb40,6.0,7.0,6.0,4.0,5.0,4.0,4.0,1.0,23.0,22.0,28.0,32.0,19.0,8.0,10.0,19.0
Wnt4,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
Cdc42,273.0,282.0,283.0,236.0,247.0,221.0,290.0,224.0,1179.0,1105.0,1239.0,1139.0,633.0,825.0,768.0,731.0
2810405F17Rik,0.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,10.0,6.0,10.0,7.0,3.0,7.0,4.0,5.0
Cela3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cela3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hspg2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0
Ldlrad2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Usp48,23.0,36.0,31.0,29.0,29.0,31.0,24.0,26.0,126.0,123.0,116.0,116.0,74.0,64.0,79.0,79.0
Rap1gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0
Rap1gapos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
Ece1,51.0,30.0,43.0,41.0,38.0,22.0,41.0,46.0,302.0,221.0,291.0,264.0,188.0,136.0,174.0,120.0
Gm13012,2.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,10.0,6.0,13.0,10.0,9.0,9.0,8.0,9.0
Eif4g3,118.0,149.0,128.0,93.0,103.0,75.0,99.0,97.0,593.0,482.0,662.0,581.0,315.0,361.0,391.0,338.0
1700095J12Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2310026L22Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hp1bp3,40.0,36.0,45.0,17.0,30.0,43.0,30.0,34.0,145.0,134.0,151.0,120.0,61.0,89.0,88.0,62.0
Sh2d5,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0
Kif17,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,6.0,2.0,1.0,2.0,1.0,3.0
Ddost,48.0,32.0,30.0,39.0,40.0,33.0,47.0,28.0,146.0,115.0,122.0,107.0,63.0,85.0,121.0,84.0
Pink1,13.0,11.0,8.0,7.0,7.0,15.0,14.0,10.0,26.0,46.0,39.0,33.0,19.0,39.0,33.0,24.0
Mul1,1.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,24.0,15.0,14.0,10.0,12.0,11.0,16.0,11.0
Camk2n1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vwa5b1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Pla2g2d,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Otud3,5.0,1.0,4.0,3.0,4.0,5.0,1.0,2.0,21.0,17.0,14.0,15.0,5.0,7.0,11.0,8.0
Tmco4,6.0,6.0,4.0,2.0,2.0,4.0,8.0,8.0,47.0,45.0,53.0,43.0,20.0,21.0,24.0,25.0
Htr6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nbl1,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,6.0,3.0,3.0
Micos10,77.0,63.0,74.0,63.0,43.0,70.0,62.0,53.0,269.0,238.0,240.0,237.0,160.0,195.0,195.0,188.0
Gm16287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Capzb,183.0,178.0,159.0,171.0,163.0,147.0,186.0,142.0,829.0,693.0,761.0,732.0,474.0,525.0,545.0,494.0
Pqlc2,18.0,10.0,14.0,12.0,11.0,2.0,11.0,8.0,52.0,33.0,49.0,46.0,26.0,31.0,37.0,25.0
Akr7a5,21.0,16.0,31.0,8.0,15.0,15.0,18.0,11.0,68.0,57.0,76.0,77.0,52.0,57.0,65.0,47.0
Mrto4,14.0,11.0,9.0,15.0,10.0,7.0,12.0,16.0,63.0,43.0,62.0,47.0,32.0,45.0,32.0,42.0
Emc1,7.0,6.0,5.0,6.0,6.0,6.0,3.0,10.0,27.0,32.0,31.0,24.0,11.0,16.0,30.0,21.0
Ubr4,26.0,31.0,23.0,22.0,15.0,23.0,16.0,15.0,105.0,71.0,116.0,88.0,59.0,73.0,69.0,64.0
Iffo2,13.0,19.0,3.0,4.0,4.0,8.0,6.0,2.0,24.0,11.0,24.0,22.0,16.0,23.0,30.0,20.0
Aldh4a1,3.0,6.0,3.0,0.0,1.0,2.0,1.0,0.0,20.0,17.0,13.0,11.0,1.0,9.0,10.0,5.0
Tas1r2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pax7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igsf21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arhgef10l,6.0,11.0,1.0,5.0,14.0,7.0,14.0,5.0,11.0,40.0,33.0,35.0,4.0,12.0,24.0,8.0
Gm13025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rcc2,30.0,36.0,37.0,26.0,28.0,38.0,56.0,27.0,145.0,118.0,166.0,121.0,95.0,96.0,98.0,89.0
Padi6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Padi4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0
Padi3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Gm13032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
Padi1,1.0,0.0,3.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0,0.0,3.0
Padi2,18.0,18.0,10.0,7.0,10.0,20.0,21.0,28.0,40.0,37.0,55.0,41.0,30.0,46.0,45.0,38.0
Gm13031,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0
Sdhb,37.0,35.0,22.0,26.0,32.0,28.0,39.0,48.0,116.0,99.0,129.0,138.0,72.0,87.0,82.0,76.0
Atp13a2,29.0,20.0,11.0,10.0,12.0,26.0,13.0,6.0,35.0,46.0,52.0,53.0,35.0,30.0,33.0,30.0
Mfap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Crocc,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,6.0
Necap2,25.0,35.0,34.0,30.0,24.0,24.0,41.0,27.0,116.0,109.0,124.0,129.0,70.0,96.0,76.0,58.0
Spata21,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
Szrd1,26.0,30.0,23.0,21.0,28.0,19.0,24.0,24.0,85.0,101.0,114.0,89.0,52.0,57.0,80.0,70.0
4921514A10Rik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fbxo42,24.0,36.0,24.0,24.0,12.0,25.0,18.0,15.0,120.0,79.0,113.0,93.0,41.0,40.0,52.0,43.0
Cplane2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
Epha2,5.0,3.0,3.0,4.0,0.0,3.0,2.0,0.0,8.0,9.0,10.0,10.0,4.0,4.0,10.0,8.0
Fam131c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm13075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Clcnkb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Srarp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zbtb17,9.0,6.0,8.0,7.0,1.0,4.0,5.0,4.0,29.0,23.0,21.0,27.0,20.0,14.0,13.0,13.0
Spen,18.0,15.0,22.0,16.0,20.0,25.0,24.0,24.0,125.0,113.0,137.0,125.0,51.0,50.0,75.0,53.0
Fblim1,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,4.0,3.0,0.0
Tmem82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Slc25a34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Plekhm2,30.0,30.0,20.0,23.0,26.0,19.0,24.0,19.0,146.0,95.0,141.0,108.0,55.0,51.0,62.0,50.0
Ddi2,66.0,75.0,63.0,57.0,68.0,62.0,55.0,58.0,349.0,337.0,373.0,343.0,167.0,190.0,171.0,169.0
Agmat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dnajc16,11.0,12.0,8.0,4.0,2.0,9.0,4.0,6.0,38.0,36.0,51.0,34.0,18.0,19.0,19.0,15.0
Casp9,5.0,10.0,5.0,5.0,2.0,2.0,6.0,6.0,31.0,28.0,28.0,29.0,17.0,20.0,11.0,13.0
Cela2a,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
