,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log_pvalue,log_padj
Arhgap27os2,15.546689199400586,-1.7314405918378737,0.4195952604210119,-4.1264541217662645,3.6839945622526644e-05,0.001470347241463784,10.208927822622593,6.522256687403886
Cd79b,43.676709996526576,-1.4723836112054933,0.22940992513307681,-6.418133872592428,1.3795491938140675e-10,2.7229792814628212e-08,22.704094155289212,17.418954139006978
Polg2,21.713512585052396,1.7245815173570513,0.37487001684474036,4.600478672241531,4.215211797060082e-06,0.00024084389088886447,12.376810719360034,8.331361590005814
Ddx5,659.2992737650962,0.5058606297524058,0.08144550596673714,6.211031827330073,5.263780986607261e-10,9.523934398434739e-08,21.365001342670666,16.166872703378065
Gna13,82.48265331775616,0.6639058577730833,0.15915831053035884,4.171355272374834,3.0279334583043735e-05,0.001259434698212731,10.405045105097397,6.677092310905386
Cd300c,51.46117083510883,-1.528555885660813,0.40226150372225833,-3.7999059604674605,0.0001447510067670737,0.004514839797783716,8.840495486322412,5.400385574961143
Smim5,35.88094411769161,-1.3760061993631907,0.3225615613054973,-4.265871586788292,1.9912329316932693e-05,0.0009044696529900473,10.824171454419197,7.008161804836003
Sept9,86.04874125120493,0.545116709410548,0.16545917679658192,3.2945692101485733,0.0009857266724453868,0.020778735448674018,6.922131450264248,3.873825149413279
Timp2,15.827051587989097,-1.6672356387480658,0.4003672716473764,-4.164265555193742,3.1235639791620624e-05,0.0012893311999157167,10.37395081406474,6.653631644727799
Baiap2,23.16480337223775,2.2719106278919465,0.4426250647647893,5.132810608227165,2.854471068739941e-07,2.4209482751750624e-05,15.069209089903694,10.628766152308605
Rhob,29.968079894956148,1.8151266241004334,0.39281472790394995,4.620821204403169,3.822240756806401e-06,0.00022189436179620477,12.474673721768433,8.413309137108314
Nampt,73.56021905848114,0.8010447882252542,0.1726964091185109,4.638456539507701,3.5102072737327723e-06,0.00020937807782221417,12.5598354698845,8.471368955446591
Ahr,68.50765089482681,1.0261328045966343,0.22751672850365393,4.510142227102894,6.478417607053066e-06,0.0003510766203419302,11.947034273863325,7.954506066748096
Ifrd1,99.98822341501378,1.488414277088478,0.1970618744544682,7.553030139436642,4.2524653599531574e-14,1.6487415695589813e-11,30.788692402469543,24.828423711130043
Immp2l,440.80723956702656,0.727322481767635,0.1714855123782715,4.241305703791875,2.2222321430331358e-05,0.0009727641993857953,10.71441330439751,6.935368849047788
Fbxo33,31.52258190608486,0.9634185731853984,0.262270416878122,3.6733787388346673,0.00023936429412289392,0.0068072539518597075,8.337523923320306,4.989766477755242
Prkch,140.4443079068889,0.8228149161671493,0.1774985784295577,4.635614118417814,3.558793203185293e-06,0.00020997910209083592,12.54608905843901,8.4685025460518
Tmem229b,62.12578269368739,-1.0805218944930277,0.3102614377870167,-3.482617440955608,0.0004965373739781174,0.012059082174287344,7.607851802431661,4.417937195530524
Elmsan1,92.4053113495024,0.7259910822644636,0.16691443047619156,4.349480630244357,1.3646033584350825e-05,0.0006469054174310591,11.202061658460863,7.3433104605003985
Fos,304.9463786242901,1.6114802500719536,0.17432723238975306,9.243996064074935,2.374593296120278e-20,1.84132748733441e-17,45.18687568079702,38.533459808897575
Ston2,41.54192387539135,1.0430319080607873,0.2910334411179326,3.5838902363049394,0.0003385143872569901,0.008919689776849234,7.99094396354031,4.719494111375131
Gpr65,26.126454976789283,0.981604891650373,0.3172092508378371,3.0945027266943947,0.001971431225782773,0.03386369839730662,6.228995489463646,3.3854116820957985
1700001K19Rik,4.777429075800937,5.71790494227263,1.8273698703275314,3.129035361214406,0.0017538120101118677,0.031161019937437702,6.345963568591453,3.4685873262483433
Hsp90aa1,282.2969454719014,0.8622911924481237,0.12744656338185406,6.765903838964537,1.3247951710507664e-11,3.1265166036798087e-09,25.047178163332468,19.58334635830686
Apopt1,39.90504722633736,-0.7823321414893479,0.2042993771305829,-3.8293417849693263,0.00012848645654286794,0.0040904661942210395,8.959687055737163,5.499096331505975
Ighd,20.002082106376367,-1.4864685814330534,0.4291333255652652,-3.463885214402866,0.0005324336538978223,0.012703515926845625,7.538052261762236,4.365876479198482
